id,smiles,epa,0_x,1_x,2_x,3_x,mlp prediction,0_y,1_y,2_y,3_y,rnn prediction,0,1,2,3,cnn prediction
molid8663,c1ccc2c3c([nH]c2c1)CCCC3,2.0,0.12046709,0.4080065,0.33528048,0.13624594,1,0.00665023,0.239554,0.47596000000000005,0.277836,2,0.150284,0.350946,0.3526,0.14617,2.0
molid8672,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,3.0,0.047964018,0.14886233,0.32307163,0.48010206,3,0.1106,0.11551199999999999,0.280926,0.492963,3,0.101454,0.285697,0.359113,0.253736,2.0
molid8673,O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.0,0.2842894,0.34307495,0.24603255,0.12660311,1,0.182093,0.523239,0.235525,0.0591427,1,0.448586,0.274825,0.17895999999999998,0.0976289,0.0
molid8676,CCOC1(c2ccco2)CCN(CCc2ccccc2)CC1C,0.0,0.092276365,0.5714355999999999,0.28923658,0.04705142599999999,1,0.21656999999999998,0.416699,0.30509200000000003,0.0616388,1,0.0683286,0.276483,0.396092,0.25909699999999997,2.0
molid8689,Cc1ccccc1Cl,2.0,0.088460125,0.40817220000000004,0.36376986,0.13959777,1,0.0115938,0.368261,0.502534,0.117612,2,0.125479,0.5033569999999999,0.31580199999999997,0.05536219999999999,1.0
molid8691,Nc1ccccc1Cl,2.0,0.07435831400000001,0.38263935,0.38097793,0.16202444,1,0.00963217,0.37753000000000003,0.531291,0.0815468,2,0.12307799999999999,0.504815,0.317377,0.0547303,1.0
molid8701,Nc1ccc(Cl)c(Cl)c1,2.0,0.17224218,0.39909104,0.30362004,0.12504664,1,0.013918999999999999,0.38964699999999997,0.5189729999999999,0.0774611,2,0.131147,0.45417299999999994,0.337283,0.07739689999999999,1.0
molid8706,Nc1cc(Cl)ccc1O,2.0,0.12670474,0.34363025,0.33881490000000003,0.19085003,1,0.0034712,0.274285,0.559549,0.162695,2,0.121423,0.392858,0.37550900000000004,0.11021099999999999,1.0
molid8722,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,2.0,0.012533495,0.04488,0.20225032,0.7403360999999999,3,0.062492099999999995,0.071636,0.272463,0.593409,3,0.197244,0.336336,0.30861700000000003,0.157804,1.0
molid8749,O=C1OCCO1,3.0,0.21098920000000002,0.26868016,0.28240490000000007,0.23792577,2,0.037463199999999995,0.261397,0.357286,0.343853,2,0.190655,0.307634,0.322158,0.179553,2.0
molid8750,Nc1nccs1,1.0,0.1403502,0.43773472,0.31346893,0.108446166,1,0.00451426,0.231467,0.54669,0.217329,2,0.432019,0.319488,0.167414,0.0810789,0.0
molid8751,S=C1NCCS1,1.0,0.7404861,0.18299803,0.057645403,0.018870448999999997,0,0.286498,0.547216,0.142343,0.0239431,1,0.562605,0.274625,0.107476,0.0552942,0.0
molid8752,Cc1cc(Sc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,3.0,0.030878443,0.18946977,0.38021672,0.39943504,3,0.00818465,0.0302884,0.22831500000000002,0.733212,3,0.0222099,0.164616,0.35971,0.45346499999999995,3.0
molid8782,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Cl)c1,2.0,0.072648376,0.237416,0.3603188,0.3296168,2,0.0751167,0.372961,0.46363699999999997,0.0882846,2,0.0675602,0.33000999999999997,0.37641399999999997,0.226016,2.0
molid8783,COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(C(F)(F)F)c1,2.0,0.12849315,0.22464728,0.31373152,0.33312800000000004,3,0.0885897,0.36275100000000005,0.462545,0.08611410000000001,2,0.150108,0.360234,0.326765,0.162893,1.0
molid8797,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1.0,0.27992459999999997,0.41993672,0.22729695,0.07284170400000001,1,0.0874437,0.5888760000000001,0.296572,0.027108999999999998,1,0.16938599999999998,0.366496,0.31879,0.145327,1.0
molid8798,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,0.20368424,0.37104663,0.2865498,0.13871934,1,0.21405500000000002,0.327893,0.302967,0.155085,1,0.219468,0.316625,0.309784,0.154123,1.0
molid8808,CC=Cc1ccc(O)c(OC)c1,2.0,0.15787421,0.30781087,0.31925645,0.21505848,2,0.270825,0.201441,0.28578200000000004,0.24195100000000003,2,0.15574200000000002,0.345122,0.35347399999999995,0.14566199999999999,2.0
molid8810,C=C(C)C(=O)OCC,3.0,0.17248051,0.28419690000000003,0.304589,0.23873352,2,0.49854,0.121253,0.188647,0.19155999999999998,0,0.135823,0.33058699999999996,0.37027899999999997,0.16331099999999998,2.0
molid8818,C=C(C)C(=O)OCCCC,3.0,0.053232352999999996,0.16445635,0.3269825,0.45532873,3,0.190579,0.115226,0.304171,0.390024,3,0.084717,0.291549,0.389165,0.23456799999999997,2.0
molid8824,OC1(c2ccc(Cl)cc2)N=CN[n+]2ccc3ccccc3c21,2.0,0.16003267,0.24944396,0.303304,0.28721940000000007,2,0.056261900000000004,0.55593,0.33411399999999997,0.0536938,1,0.0380202,0.372701,0.415382,0.173897,2.0
molid8839,CC(C)NC(=O)N1CCc2nc(N=C(N)N)sc2C1,2.0,0.22578242,0.307799,0.27928117,0.18713741,1,0.017816,0.2054,0.55837,0.218415,2,0.059387800000000004,0.27223,0.392637,0.275746,2.0
molid8875,CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,1.0,0.04171582,0.108382046,0.27924412,0.57065797,3,0.180858,0.0654753,0.192406,0.56126,3,0.122401,0.261452,0.33597,0.280177,2.0
molid8878,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2c(C(=O)O)cnn2C)n1,3.0,2.8699999999999996e-05,0.002977135,0.08377802,0.9132161,3,0.00604814,0.04083869999999999,0.25550100000000003,0.697612,3,0.0403672,0.089686,0.271215,0.598731,3.0
molid8881,CCOC(=O)c1cnn(-c2cccc(C)c2)c1C#N,2.0,0.06640279,0.34646684,0.39217857,0.19495186,2,0.016615,0.281878,0.469634,0.231873,2,0.198991,0.34621999999999997,0.309755,0.145034,1.0
molid8891,c1ccc2oc(C3(Cn4ccnc4)OCCCO3)cc2c1,2.0,0.05837963,0.43159074,0.38349032,0.12653928,1,0.015902200000000002,0.186872,0.431425,0.3658,2,0.0866561,0.337005,0.37699499999999997,0.199344,2.0
molid8898,CCOCC1COC(Cn2cncn2)(c2cc3ccccc3o2)O1,2.0,0.02609965,0.3461165,0.44386809999999993,0.18391576,2,0.00187488,0.141355,0.525555,0.331215,2,0.166088,0.33929699999999996,0.321819,0.172796,1.0
molid8933,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CSC12)c1csc(N)n1,3.0,0.000781753,0.0063410359999999995,0.08076509,0.9121121999999999,3,0.00355256,0.0398753,0.242839,0.713734,3,0.06831,0.151302,0.288472,0.491917,3.0
molid8935,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,3.0,0.006262444,0.07553782,0.3036098,0.6145899,3,0.00444792,0.10257999999999999,0.389803,0.503169,3,0.03289280000000001,0.135716,0.34447300000000003,0.486918,3.0
molid8940,C=C(C)C1CC=C(C)C(O)C1,2.0,0.05220693,0.16967341,0.33590543,0.44221425,3,0.0681062,0.0744698,0.25727300000000003,0.600151,3,0.10695,0.2802,0.373584,0.239267,2.0
molid8950,CCOC(=O)c1ccc([N+](=O)[O-])cc1,2.0,0.31888494,0.33178875,0.22995960000000001,0.119366825,1,0.161671,0.26945399999999997,0.33556199999999997,0.23331300000000002,2,0.49222200000000005,0.216615,0.16927899999999999,0.12188399999999999,0.0
molid8982,CCCSP(C)(=O)SCCC,0.0,0.74561363,0.18373948,0.054207995999999994,0.016438955,0,0.734622,0.206469,0.0517078,0.007201000000000001,0,0.7129939999999999,0.23137800000000003,0.039326400000000004,0.0163023,0.0
molid8990,CCO[PH](=S)OCC,1.0,0.58498925,0.2249864,0.120559126,0.06946515,0,0.599252,0.14616700000000002,0.151945,0.10263699999999999,0,0.5969,0.283729,0.08160139999999999,0.037769699999999996,0.0
